party_hp,party_extras,frac_party_hp,frac_party_extras,num_party_down,frac_party_down,success,enemies_hp,num_enemies_down,num_enemies,frac_enemies_down,CRs,totalXP,num_rounds,num_turns
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,2
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,2,12
35,4,0.8333333333333334,0.8,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,10
30,2,0.7142857142857143,0.4,0.0,0.0,1,-6.5,2,2,1.0,1/8_1/4,112.5,2,12
30,4,0.7142857142857143,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,2,10
41,4,0.9761904761904762,0.8,0.0,0.0,1,-10.5,2,2,1.0,1/8_0,52.5,1,4
42,4,1.0,0.8,0.0,0.0,1,-10.5,2,2,1.0,1/8_0,52.5,1,4
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,13
42,5,1.0,1.0,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,3
33,5,0.7857142857142857,1.0,0.0,0.0,1,-6.5,2,2,1.0,1/8_1/4,112.5,3,14
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
-1,4,-0.023809523809523808,0.8,1.0,0.2,0,8.0,0,1,0.0,1,200.0,3,12
23,2,0.5476190476190477,0.4,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,2,12
38,5,0.9047619047619048,1.0,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,2,8
38,4,0.9047619047619048,0.8,0.0,0.0,1,-6.5,2,2,1.0,1/2_0,165.0,2,10
28,3,0.6666666666666666,0.6,0.0,0.0,1,-6.5,3,3,1.0,1/8_1/8_1/4,200.0,3,20
36,4,0.8571428571428571,0.8,0.0,0.0,1,-3.0,2,2,1.0,0_1/4,90.0,2,8
38,4,0.9047619047619048,0.8,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,1,6
30,5,0.7142857142857143,1.0,0.0,0.0,1,-3.0,4,4,1.0,1/4_0_0_0,160.0,2,14
34,4,0.8095238095238095,0.8,0.0,0.0,1,-6.5,2,2,1.0,1/2_0,165.0,2,11
30,4,0.7142857142857143,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,14
33,4,0.7857142857142857,0.8,0.0,0.0,1,-3.0,3,3,1.0,1/2_0_0,240.0,2,12
40,4,0.9523809523809523,0.8,0.0,0.0,1,-10.5,1,2,0.5,0_1/8,52.5,1,4
38,4,0.9047619047619048,0.8,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,2,7
27,4,0.6428571428571429,0.8,0.0,0.0,1,-2.5,3,3,1.0,1/4_1/4_0,220.0,3,16
26,5,0.6190476190476191,1.0,0.0,0.0,1,-3.0,2,2,1.0,1/2_1/8,187.5,3,17
28,5,0.6666666666666666,1.0,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,11
8,0,0.19047619047619047,0.0,0.0,0.0,1,-9.5,2,2,1.0,1/4_1/2,225.0,5,30
42,4,1.0,0.8,0.0,0.0,1,-7.0,1,2,0.5,0_0,30.0,1,1
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,14
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,14
30,5,0.7142857142857143,1.0,0.0,0.0,1,-3.0,3,3,1.0,0_1/2_0,240.0,3,17
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
26,2,0.6190476190476191,0.4,0.0,0.0,1,-6.0,4,4,1.0,1/4_1/4_0_0,240.0,3,21
23,4,0.5476190476190477,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,13
28,3,0.6666666666666666,0.6,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,10
33,4,0.7857142857142857,0.8,0.0,0.0,1,-6.5,2,2,1.0,1/4_1/8,112.5,2,12
42,4,1.0,0.8,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,2
34,1,0.8095238095238095,0.2,0.0,0.0,1,-10.0,2,2,1.0,1/2_1/8,187.5,2,11
38,3,0.9047619047619048,0.6,0.0,0.0,1,-13.5,1,1,1.0,1/4,50.0,2,7
42,5,1.0,1.0,0.0,0.0,1,0.0,1,2,0.5,0_0,30.0,1,1
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
42,4,1.0,0.8,0.0,0.0,1,-10.5,1,1,1.0,0,10.0,1,1
27,5,0.6428571428571429,1.0,0.0,0.0,1,-3.0,3,3,1.0,1/2_0_0,240.0,2,15
16,2,0.38095238095238093,0.4,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,16
28,4,0.6666666666666666,0.8,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,11
40,4,0.9523809523809523,0.8,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,5
35,4,0.8333333333333334,0.8,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,9
39,4,0.9285714285714286,0.8,0.0,0.0,1,-3.0,2,2,1.0,0_1/4,90.0,2,7
23,4,0.5476190476190477,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,14
35,2,0.8333333333333334,0.4,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,10
35,3,0.8333333333333334,0.6,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,7
23,1,0.5476190476190477,0.2,0.0,0.0,1,-2.5,2,2,1.0,1/2_1/4,225.0,3,18
34,3,0.8095238095238095,0.6,0.0,0.0,1,-13.5,2,2,1.0,1/2_0,165.0,2,11
42,5,1.0,1.0,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,3
30,4,0.7142857142857143,0.8,0.0,0.0,1,-3.0,2,2,1.0,1/2_1/8,187.5,3,14
42,5,1.0,1.0,0.0,0.0,1,-10.5,1,1,1.0,0,10.0,1,1
28,3,0.6666666666666666,0.6,0.0,0.0,1,-10.0,1,1,1.0,1/2,100.0,2,10
34,3,0.8095238095238095,0.6,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,2,9
23,4,0.5476190476190477,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,15
42,4,1.0,0.8,0.0,0.0,1,-24.5,1,1,1.0,0,10.0,1,1
42,5,1.0,1.0,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,3
41,5,0.9761904761904762,1.0,0.0,0.0,1,-3.5,2,2,1.0,1/8_0,52.5,1,5
35,4,0.8333333333333334,0.8,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,8
30,4,0.7142857142857143,0.8,0.0,0.0,1,-3.0,2,2,1.0,1/8_1/2,187.5,3,15
31,5,0.7380952380952381,1.0,0.0,0.0,1,0.0,5,5,1.0,0_1/8_1/8_1/8_0,190.0,3,21
41,5,0.9761904761904762,1.0,0.0,0.0,1,0.0,2,3,0.6666666666666666,0_0_1/8,90.0,1,5
23,2,0.5476190476190477,0.4,0.0,0.0,1,-9.5,2,2,1.0,1/4_1/2,225.0,4,22
36,3,0.8571428571428571,0.6,0.0,0.0,1,-3.0,3,3,1.0,1/8_1/4_0,170.0,2,11
23,2,0.5476190476190477,0.4,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,14
34,4,0.8095238095238095,0.8,0.0,0.0,1,-3.0,3,3,1.0,1/8_1/4_0,170.0,2,12
28,5,0.6666666666666666,1.0,0.0,0.0,1,-6.5,4,4,1.0,1/4_0_0_1/8,190.0,3,18
40,5,0.9523809523809523,1.0,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,4
39,3,0.9285714285714286,0.6,0.0,0.0,1,-3.0,2,2,1.0,0_1/4,90.0,1,6
26,3,0.6190476190476191,0.6,0.0,0.0,1,-3.0,2,2,1.0,1/2_1/8,187.5,3,14
16,2,0.38095238095238093,0.4,0.0,0.0,1,-13.0,1,1,1.0,1,200.0,3,15
34,5,0.8095238095238095,1.0,0.0,0.0,1,-6.5,2,2,1.0,0_1/2,165.0,2,12
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
30,5,0.7142857142857143,1.0,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,14
36,4,0.8571428571428571,0.8,0.0,0.0,1,-3.0,2,2,1.0,0_1/4,90.0,2,8
23,4,0.5476190476190477,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,15
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,4,4,1.0,0_0_1/4_1/4,240.0,3,22
23,3,0.5476190476190477,0.6,0.0,0.0,1,-2.5,2,2,1.0,1/4_1/2,225.0,4,20
40,5,0.9523809523809523,1.0,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,4
27,4,0.6428571428571429,0.8,0.0,0.0,1,-3.0,3,3,1.0,1/2_0_0,240.0,3,16
23,4,0.5476190476190477,0.8,0.0,0.0,1,-2.5,2,2,1.0,1/4_1/2,225.0,3,19
34,5,0.8095238095238095,1.0,0.0,0.0,1,-6.5,2,2,1.0,0_1/2,165.0,3,13
16,3,0.38095238095238093,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,16
41,4,0.9761904761904762,0.8,0.0,0.0,1,-10.5,2,2,1.0,1/8_0,52.5,1,5
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,15
40,5,0.9523809523809523,1.0,0.0,0.0,1,0.0,2,2,1.0,1/8_1/8,75.0,1,6
30,2,0.7142857142857143,0.4,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,2,8
26,4,0.6190476190476191,0.8,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,3,16
16,2,0.38095238095238093,0.4,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,17
10,3,0.23809523809523808,0.6,0.0,0.0,1,-2.5,2,2,1.0,1/2_1/4,225.0,4,26
36,4,0.8571428571428571,0.8,0.0,0.0,1,0.0,3,3,1.0,1/8_1/8_1/8,150.0,2,11
40,5,0.9523809523809523,1.0,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,4
33,4,0.7857142857142857,0.8,0.0,0.0,1,-13.5,2,2,1.0,1/4_1/8,112.5,2,13
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,14
30,4,0.7142857142857143,0.8,0.0,0.0,1,-6.5,4,4,1.0,1/8_1/4_0_0,190.0,2,17
40,5,0.9523809523809523,1.0,0.0,0.0,1,-13.5,3,3,1.0,1/4_0_0,140.0,2,10
30,4,0.7142857142857143,0.8,0.0,0.0,1,-3.0,2,2,1.0,1/2_1/8,187.5,2,13
35,4,0.8333333333333334,0.8,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,9
36,3,0.8571428571428571,0.6,0.0,0.0,1,-3.0,2,2,1.0,1/4_0,90.0,1,7
34,5,0.8095238095238095,1.0,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,2,9
34,3,0.8095238095238095,0.6,0.0,0.0,1,-3.0,2,2,1.0,1/8_1/2,187.5,2,12
29,2,0.6904761904761905,0.4,0.0,0.0,1,-2.5,2,2,1.0,1/4_1/2,225.0,3,18
27,5,0.6428571428571429,1.0,0.0,0.0,1,-2.5,3,3,1.0,1/4_1/4_0,220.0,3,17
26,4,0.6190476190476191,0.8,0.0,0.0,1,-3.0,2,2,1.0,1/8_1/2,187.5,3,17
27,3,0.6428571428571429,0.6,0.0,0.0,1,-3.0,2,2,1.0,1/2_1/8,187.5,3,18
40,5,0.9523809523809523,1.0,0.0,0.0,1,-3.5,2,2,1.0,0_1/8,52.5,1,6
38,5,0.9047619047619048,1.0,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,2,8
36,4,0.8571428571428571,0.8,0.0,0.0,1,-6.5,2,2,1.0,1/8_1/4,112.5,2,12
30,5,0.7142857142857143,1.0,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,14
16,3,0.38095238095238093,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,16
16,3,0.38095238095238093,0.6,0.0,0.0,1,-2.5,2,2,1.0,1/2_1/4,225.0,4,23
16,2,0.38095238095238093,0.4,0.0,0.0,1,-13.0,1,1,1.0,1,200.0,4,18
40,3,0.9523809523809523,0.6,0.0,0.0,1,-7.0,1,1,1.0,1/8,25.0,1,3
38,4,0.9047619047619048,0.8,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,1,6
38,4,0.9047619047619048,0.8,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,2,7
40,5,0.9523809523809523,1.0,0.0,0.0,1,-7.0,1,1,1.0,1/8,25.0,1,4
16,3,0.38095238095238093,0.6,0.0,0.0,1,-2.5,2,2,1.0,1/2_1/4,225.0,4,23
41,4,0.9761904761904762,0.8,0.0,0.0,1,-10.5,2,2,1.0,0_1/8,52.5,1,5
28,4,0.6666666666666666,0.8,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,10
16,3,0.38095238095238093,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,15
28,5,0.6666666666666666,1.0,0.0,0.0,1,-10.0,1,1,1.0,1/2,100.0,2,10
36,5,0.8571428571428571,1.0,0.0,0.0,1,-3.0,2,2,1.0,0_1/4,90.0,1,6
11,2,0.2619047619047619,0.4,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,2,11
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
11,4,0.2619047619047619,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,14
33,4,0.7857142857142857,0.8,0.0,0.0,1,-6.5,2,2,1.0,1/8_1/4,112.5,2,11
30,3,0.7142857142857143,0.6,0.0,0.0,1,-2.5,2,2,1.0,1/2_1/4,225.0,3,16
34,5,0.8095238095238095,1.0,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,2,11
38,5,0.9047619047619048,1.0,0.0,0.0,1,-3.5,3,4,0.75,0_0_0_1/8,110.0,1,9
34,3,0.8095238095238095,0.6,0.0,0.0,1,-13.5,1,1,1.0,1/4,50.0,2,7
30,4,0.7142857142857143,0.8,0.0,0.0,1,-3.0,2,2,1.0,1/8_1/2,187.5,3,14
26,4,0.6190476190476191,0.8,0.0,0.0,1,-6.0,2,2,1.0,1/4_1/4,150.0,3,16
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
19,0,0.4523809523809524,0.0,0.0,0.0,1,-6.0,4,4,1.0,0_1/4_1/4_0,240.0,3,26
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
40,5,0.9523809523809523,1.0,0.0,0.0,1,-3.5,2,3,0.6666666666666666,0_0_0,60.0,1,4
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,13
35,4,0.8333333333333334,0.8,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,8
33,5,0.7857142857142857,1.0,0.0,0.0,1,-10.0,2,2,1.0,0_1/4,90.0,2,11
30,4,0.7142857142857143,0.8,0.0,0.0,1,-13.0,1,1,1.0,1,200.0,2,12
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
30,3,0.7142857142857143,0.6,0.0,0.0,1,-10.0,2,2,1.0,1/8_1/2,187.5,2,13
41,5,0.9761904761904762,1.0,0.0,0.0,1,-7.0,1,2,0.5,0_0,30.0,1,2
42,4,1.0,0.8,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,2
42,4,1.0,0.8,0.0,0.0,1,-14.0,2,2,1.0,1/8_1/8,75.0,2,7
33,5,0.7857142857142857,1.0,0.0,0.0,1,-6.5,2,2,1.0,1/4_1/8,112.5,2,13
38,4,0.9047619047619048,0.8,0.0,0.0,1,-3.0,3,3,1.0,1/8_1/4_0,170.0,2,11
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
23,4,0.5476190476190477,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,14
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
39,4,0.9285714285714286,0.8,0.0,0.0,1,-3.0,2,2,1.0,1/4_0,90.0,2,7
38,4,0.9047619047619048,0.8,0.0,0.0,1,-10.0,3,3,1.0,1/8_1/4_0,170.0,2,11
30,3,0.7142857142857143,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,2,12
33,5,0.7857142857142857,1.0,0.0,0.0,1,0.0,5,6,0.8333333333333334,0_0_1/8_0_1/8_0,180.0,2,18
16,3,0.38095238095238093,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,17
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,13
33,5,0.7857142857142857,1.0,0.0,0.0,1,-6.5,2,2,1.0,1/4_1/8,112.5,2,13
41,4,0.9761904761904762,0.8,0.0,0.0,1,-3.5,2,2,1.0,1/8_0,52.5,1,4
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
35,3,0.8333333333333334,0.6,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,8
28,5,0.6666666666666666,1.0,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,11
30,5,0.7142857142857143,1.0,0.0,0.0,1,-3.0,3,3,1.0,0_1/4_1/8,170.0,2,14
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
38,4,0.9047619047619048,0.8,0.0,0.0,1,-13.5,1,1,1.0,1/4,50.0,2,8
42,4,1.0,0.8,0.0,0.0,1,-10.5,1,1,1.0,0,10.0,1,1
30,4,0.7142857142857143,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,2,12
41,4,0.9761904761904762,0.8,0.0,0.0,1,-3.5,2,2,1.0,0_1/8,52.5,1,4
42,5,1.0,1.0,0.0,0.0,1,0.0,2,3,0.6666666666666666,0_1/8_0,90.0,1,3
23,1,0.5476190476190477,0.2,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,13
38,4,0.9047619047619048,0.8,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,2,7
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,13
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
40,4,0.9523809523809523,0.8,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,3
40,5,0.9523809523809523,1.0,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,5
42,5,1.0,1.0,0.0,0.0,1,0.0,1,1,1.0,1/8,25.0,1,3
28,4,0.6666666666666666,0.8,0.0,0.0,1,-6.5,3,3,1.0,1/4_1/8_1/8,200.0,3,18
42,4,1.0,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,2,10
26,4,0.6190476190476191,0.8,0.0,0.0,1,-6.5,4,4,1.0,0_0_1/4_1/8,190.0,2,17
38,5,0.9047619047619048,1.0,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,2,7
39,4,0.9285714285714286,0.8,0.0,0.0,1,-6.5,2,2,1.0,1/4_1/8,112.5,2,10
30,5,0.7142857142857143,1.0,0.0,0.0,1,-3.0,2,2,1.0,1/2_1/8,187.5,2,13
22,3,0.5238095238095238,0.6,0.0,0.0,1,-2.5,2,2,1.0,1/2_1/4,225.0,4,22
38,4,0.9047619047619048,0.8,0.0,0.0,1,-7.0,2,2,1.0,1/8_1/8,75.0,2,8
28,4,0.6666666666666666,0.8,0.0,0.0,1,-3.0,4,4,1.0,1/8_1/8_1/4_0,220.0,3,19
42,5,1.0,1.0,0.0,0.0,1,-3.5,2,2,1.0,1/8_0,52.5,1,4
42,5,1.0,1.0,0.0,0.0,1,-3.5,2,2,1.0,1/8_0,52.5,1,3
28,5,0.6666666666666666,1.0,0.0,0.0,1,-3.0,1,1,1.0,1/2,100.0,2,11
30,4,0.7142857142857143,0.8,0.0,0.0,1,-2.5,2,2,1.0,1/4_1/2,225.0,3,15
42,5,1.0,1.0,0.0,0.0,1,-3.5,1,1,1.0,0,10.0,1,1
30,2,0.7142857142857143,0.4,0.0,0.0,1,-6.5,2,2,1.0,1/4_1/8,112.5,2,13
38,5,0.9047619047619048,1.0,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,2,7
30,5,0.7142857142857143,1.0,0.0,0.0,1,-6.5,2,2,1.0,1/2_0,165.0,2,13
34,5,0.8095238095238095,1.0,0.0,0.0,1,-6.5,1,1,1.0,1/4,50.0,2,9
23,4,0.5476190476190477,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,3,15
28,4,0.6666666666666666,0.8,0.0,0.0,1,-6.5,5,5,1.0,0_1/4_0_1/8_1/8,240.0,3,23
30,5,0.7142857142857143,1.0,0.0,0.0,1,-6.0,2,2,1.0,1/4_1/4,150.0,3,15
30,4,0.7142857142857143,0.8,0.0,0.0,1,-6.0,1,1,1.0,1,200.0,2,11
